,Unnamed: 0,author,text
1087,1087,5b00eadd062c538a2cabfd3c1afc13b0,well hurry so u can come
1088,1088,5b00eadd062c538a2cabfd3c1afc13b0,i'm going to jump in the shower
1089,1089,5b00eadd062c538a2cabfd3c1afc13b0,so i'm nice and clean
1090,1090,5b00eadd062c538a2cabfd3c1afc13b0,have u left yet?
1091,1091,bdaa4b675589e3b8f93f1655fed3b314,no
1092,1092,5b00eadd062c538a2cabfd3c1afc13b0,well hurry
1093,1093,5b00eadd062c538a2cabfd3c1afc13b0,that way u can get back in time
1094,1094,5b00eadd062c538a2cabfd3c1afc13b0,lol
1095,1095,bdaa4b675589e3b8f93f1655fed3b314,ok going
1096,1096,5b00eadd062c538a2cabfd3c1afc13b0,what kidn of car?
1097,1097,5b00eadd062c538a2cabfd3c1afc13b0,so i know it's u?
1098,1098,bdaa4b675589e3b8f93f1655fed3b314,where am i meet u at the beach
1099,1099,bdaa4b675589e3b8f93f1655fed3b314,blue blazer
1100,1100,5b00eadd062c538a2cabfd3c1afc13b0,there's a boardwalk right at the end of the street.
1101,1101,bdaa4b675589e3b8f93f1655fed3b314,ok leaving look 4 me
1102,1102,5b00eadd062c538a2cabfd3c1afc13b0,okay
1103,1103,117abd1b6e4b317774d571bfcbc704a5,"hello Im a 16 y old girl who just wanna killing the time and have a nice conversation. if no, disconnect (:"
1104,1104,acc208aaf8c0ac8f2b16ed3f63bfc659,how hard can it bloody be to get some cyboring..?._.
1105,1105,acc208aaf8c0ac8f2b16ed3f63bfc659,ANOTHER GIRL!~
1106,1106,acc208aaf8c0ac8f2b16ed3f63bfc659,ffs... D: No guys.
1107,1107,0c8dce20967cf80665e60051b8ab2d3c,jrossi: how do I make my peft tests working on IE9
1108,1108,0c8dce20967cf80665e60051b8ab2d3c,it doesn't give any error messages or anything...
1109,1109,0c8dce20967cf80665e60051b8ab2d3c,most of my perf tests don't work on IE9
1110,1110,0c8dce20967cf80665e60051b8ab2d3c,one reason seems to be that textContent isn't implemented
1111,1111,d3331a738825fd360389fe0b1f0969fd,hi.
1112,1112,f2a481ec23cceef5f16124c205232e72,Looking for a male?
1113,1113,d3331a738825fd360389fe0b1f0969fd,ya
1114,1114,f2a481ec23cceef5f16124c205232e72,Hpw
1115,1115,f2a481ec23cceef5f16124c205232e72,Old?
1116,1116,f2a481ec23cceef5f16124c205232e72,I&apos;m drunk.
1117,1117,d3331a738825fd360389fe0b1f0969fd,19
1118,1118,f2a481ec23cceef5f16124c205232e72,I&apos;m horny.
1119,1119,d3331a738825fd360389fe0b1f0969fd,on morning it self u drunken........
1120,1120,f2a481ec23cceef5f16124c205232e72,What?
1121,1121,d3331a738825fd360389fe0b1f0969fd,sorry i misunderstook............ what r u doing
1122,1122,f2a481ec23cceef5f16124c205232e72,Lying in bed. Wishing a guy was here.
1123,1123,d3331a738825fd360389fe0b1f0969fd,oh can i.....
1124,1124,f2a481ec23cceef5f16124c205232e72,Tell what you would do to me if you were here
1125,1125,f2a481ec23cceef5f16124c205232e72,With lots of detail.
1126,1126,f2a481ec23cceef5f16124c205232e72,Ps I like rough and wild. L
1127,1127,d3331a738825fd360389fe0b1f0969fd,what all guys think same thhing.
1128,1128,f2a481ec23cceef5f16124c205232e72,Huh?
1129,1129,d3331a738825fd360389fe0b1f0969fd,k..... which ge u r.?
1130,1130,f2a481ec23cceef5f16124c205232e72,Female.
1131,1131,d3331a738825fd360389fe0b1f0969fd,k.... which age u r...?
1132,1132,f2a481ec23cceef5f16124c205232e72,17
1133,1133,f2a481ec23cceef5f16124c205232e72,You?
1134,1134,d3331a738825fd360389fe0b1f0969fd,19
1135,1135,d3331a738825fd360389fe0b1f0969fd,from where
1136,1136,f2a481ec23cceef5f16124c205232e72,Aussie
1137,1137,f2a481ec23cceef5f16124c205232e72,You?
1138,1138,f2a481ec23cceef5f16124c205232e72,Horny?
1139,1139,f8e62a8a0f463b69dd5a72682fed5004,suppp . :]
1140,1140,f8e62a8a0f463b69dd5a72682fed5004,-awkward silence-
1141,1141,f8e62a8a0f463b69dd5a72682fed5004,dot dot dot
1142,1142,eb215559f21ce08fc2c0af415cb66253,<email/> requested review from <email/> for attachment 590581 on bug 548472.
1143,1143,eb215559f21ce08fc2c0af415cb66253,"Bug https://bugzilla.mozilla.org/show_bug.cgi?id=548472 nor, --, ---, surkov.alexander, ASSI, Column header accessibles are not ordered according to visual order"
1144,1144,70d6b6ebfce8c1630719279a9dd68b89,m 18
1145,1145,70d6b6ebfce8c1630719279a9dd68b89,hiiii
1146,1146,4ded106f5cb684588d855218fff1c9f7,hello im NOT female and im NOT horny
1147,1147,4ded106f5cb684588d855218fff1c9f7,hiii
1148,1148,70d6b6ebfce8c1630719279a9dd68b89,thn.?
1149,1149,4ded106f5cb684588d855218fff1c9f7,thn ?
1150,1150,70d6b6ebfce8c1630719279a9dd68b89,wtz ur name..?
1151,1151,4ded106f5cb684588d855218fff1c9f7,what its mean?
1152,1152,4ded106f5cb684588d855218fff1c9f7,Kuba
1153,1153,4ded106f5cb684588d855218fff1c9f7,your?
1154,1154,70d6b6ebfce8c1630719279a9dd68b89,mohsin
1155,1155,70d6b6ebfce8c1630719279a9dd68b89,u frm...?
1156,1156,4ded106f5cb684588d855218fff1c9f7,from ?
1157,1157,4ded106f5cb684588d855218fff1c9f7,Poland
1158,1158,70d6b6ebfce8c1630719279a9dd68b89,pakistan
1159,1159,70d6b6ebfce8c1630719279a9dd68b89,ur age.?
1160,1160,4ded106f5cb684588d855218fff1c9f7,17
1161,1161,70d6b6ebfce8c1630719279a9dd68b89,m or f..?
1162,1162,4ded106f5cb684588d855218fff1c9f7,m
1163,1163,70d6b6ebfce8c1630719279a9dd68b89,what do u do..?
1164,1164,227a9a17d1db3f8e5c71a150345fb2a6,"anne, that's not required.. the Process Document says &quot;A Working Group SHOULD work with other groups prior to a Last Call announcement to reduce the risk of surprise at Last Call.&quot; http://www.w3.org/2005/10/Process-20051014/tr.html#last-call  But that's about coordination during Working Draft stages, not a prerequisite for going to LC"
1165,1165,227a9a17d1db3f8e5c71a150345fb2a6,4dd217ba7542bb00a127f682e2c3ad27: ^^
1166,1166,4dd217ba7542bb00a127f682e2c3ad27,"I negotiated with the WebApps chair re the LC comment period length. Fortunately, the discussion went in my favor."
1167,1167,227a9a17d1db3f8e5c71a150345fb2a6,lol
1168,1168,227a9a17d1db3f8e5c71a150345fb2a6,4dd217ba7542bb00a127f682e2c3ad27: did you happen to send advance notice to <email/>?
1169,1169,4dd217ba7542bb00a127f682e2c3ad27,No. I don't think that's necessary unless the comment period is 3 weeks
1170,1170,227a9a17d1db3f8e5c71a150345fb2a6,ok
1171,1171,227a9a17d1db3f8e5c71a150345fb2a6,"it is recommended, but I think that's rare in practice"
1172,1172,4dd217ba7542bb00a127f682e2c3ad27,"I think it's a very good rule, it's just that I ignore it if the review period is &gt;= 4 weeks"
1173,1173,4dd217ba7542bb00a127f682e2c3ad27,perhaps I should ++ it ...
1174,1174,b8810fee2f4a71f849f3f7409546d1d9,http://odfalliance.org/resources/google-response-post-brm.pdf contains a couple of HTML-relevant points
1175,1175,b8810fee2f4a71f849f3f7409546d1d9,1) Requiring vendor extensions to be documented in order to conform to the base language.
1176,1176,b8810fee2f4a71f849f3f7409546d1d9,and
1177,1177,b8810fee2f4a71f849f3f7409546d1d9,2) that Transitional isn't
1178,1178,4dcc843c6b8db34d4109155b7f599bb9,hi
1179,1179,4dcc843c6b8db34d4109155b7f599bb9,i&apos;m 17 male from sweden ;) ask me anything embarrassing and i&apos;ll answer honestly!
1180,1180,0e4f2bf97a69f47ff5fa7b6cd7d08d17,Hii
1181,1181,714c707cdbea60cebd210a841cf062af,don&apos;t say asl
1182,1182,3c6f9e44b879a5ccd6d5be69a1c39209,hy
1183,1183,3c6f9e44b879a5ccd6d5be69a1c39209,kool
1184,1184,3c6f9e44b879a5ccd6d5be69a1c39209,from?
1185,1185,3c6f9e44b879a5ccd6d5be69a1c39209,male here
1186,1186,e0070764dac8f0fd7da9e1ad8dde34d1,Heyy :)
1187,1187,e0070764dac8f0fd7da9e1ad8dde34d1,My name is Arun. And you?
1188,1188,d1a8daa01c43691f10f9b1be0bab0e4b,asl
1189,1189,0a39f78bcb297ab0ebe8a29c28bfed89,"planet: Firefox, Fennec, Kraken, OIN, MDN, Zaphod, Narcissus, Thunderbird, P2PU, Firefox Home, and more‚Ä¶ &lt;http://blog.mozilla.com/about_mozilla/2010/09/21/firefox-fennec-kraken-oin-mdn-zaphod-narcissus-thunderbird-p2pu-firefox-home-and-more/&gt;"
1190,1190,aa6f50d766d571a119d2a06a28e981b4,dude
1191,1191,aa6f50d766d571a119d2a06a28e981b4,get off omegle
1192,1192,aa6f50d766d571a119d2a06a28e981b4,live your life
1193,1193,26a7526f29ed88c24b194119279ea97c,i am a dude
1194,1194,722f6953b31f815c5e846b29ec11fe2d,hey
1195,1195,673ecfe20d5d61961db55f82286efb0d,hi
1196,1196,673ecfe20d5d61961db55f82286efb0d,are you a boy?
1197,1197,673ecfe20d5d61961db55f82286efb0d,?
1198,1198,a1c8f7f531f13944c7577d5b249eb427,dinosaur
1199,1199,fe8b237988405fe903a44ebfb08fd432,Wake up!
1200,1200,a1c8f7f531f13944c7577d5b249eb427,let sleeping dinos lay
1201,1201,fe8b237988405fe903a44ebfb08fd432,dinosaur are so beautiful!
1202,1202,a1c8f7f531f13944c7577d5b249eb427,favourite?
1203,1203,fe8b237988405fe903a44ebfb08fd432,"no, I prefer koala!!"
1204,1204,a1c8f7f531f13944c7577d5b249eb427,koalas are evil!
1205,1205,fe8b237988405fe903a44ebfb08fd432,"nooo, you&apos;re lying!"
1206,1206,a1c8f7f531f13944c7577d5b249eb427,"totally not, i see them all the time"
1207,1207,a1c8f7f531f13944c7577d5b249eb427,"their beady little eyes, diseased claws, just waiting for someone to walk under their tree to they can drop down on their heads and tear their face off"
1208,1208,fe8b237988405fe903a44ebfb08fd432,heyy
1209,1209,fe8b237988405fe903a44ebfb08fd432,koalas are life!
1210,1210,fe8b237988405fe903a44ebfb08fd432,don&apos;t say such things about them!
1211,1211,fe8b237988405fe903a44ebfb08fd432,you&apos;ll going to burn in hell!
1212,1212,a1c8f7f531f13944c7577d5b249eb427,along with the koalas
1213,1213,fe8b237988405fe903a44ebfb08fd432,nooo
1214,1214,fe8b237988405fe903a44ebfb08fd432,how can you say that?
1215,1215,fe8b237988405fe903a44ebfb08fd432,You&apos;ll burn with dinos
1216,1216,a1c8f7f531f13944c7577d5b249eb427,so be it. i&apos;ll ride around the flaming skies of hell atop a shrieking pterodactyl
1217,1217,a1c8f7f531f13944c7577d5b249eb427,its going to be ace
1218,1218,fe8b237988405fe903a44ebfb08fd432,so
1219,1219,fe8b237988405fe903a44ebfb08fd432,I&apos;ll go with koalas in heaven to protect them from you and your dinos
1220,1220,a1c8f7f531f13944c7577d5b249eb427,its war then
1221,1221,5968572fdfa4cad465bbb14c50146a00,hey
1222,1222,5968572fdfa4cad465bbb14c50146a00,im female 16
1223,1223,f783bc601d0a6e0bb56f07af79f34003,hi 55 f
1224,1224,6f815620898edd272c188d7c696966ff,Sex
1225,1225,0df659aaf7d2bc13b30cf0f37a7c773d,what about it?
1226,1226,6f815620898edd272c188d7c696966ff,Its
1227,1227,6f815620898edd272c188d7c696966ff,nice.
1228,1228,51625f903e769351f5d37800ff6f958c,hi
1229,1229,36f9857ac5bbb09697b3037a7336a961,Sooooooooooooooo
1230,1230,36f9857ac5bbb09697b3037a7336a961,How&apos;s the wife and kids?
1231,1231,8db9ab999581b5d604c37a8ffcf2d16d,hi
1232,1232,8db9ab999581b5d604c37a8ffcf2d16d,f?
1233,1233,8db9ab999581b5d604c37a8ffcf2d16d,22 m india
1234,1234,de9fc94c8d22ee7ca0fd77927ca9d6ee,16 f
1235,1235,ded9ef64cb46955b5052980c33a3aad7,hi
1236,1236,e63d92ef093bac25ffa62337298cbf88,hey
1237,1237,e63d92ef093bac25ffa62337298cbf88,whats up?
1238,1238,ded9ef64cb46955b5052980c33a3aad7,"chilln, smoking"
1239,1239,ded9ef64cb46955b5052980c33a3aad7,u?
1240,1240,e63d92ef093bac25ffa62337298cbf88,same
1241,1241,ded9ef64cb46955b5052980c33a3aad7,true
1242,1242,ded9ef64cb46955b5052980c33a3aad7,wher u from
1243,1243,e63d92ef093bac25ffa62337298cbf88,WA US wbu?
1244,1244,e63d92ef093bac25ffa62337298cbf88,the evergreen state hah
1245,1245,ded9ef64cb46955b5052980c33a3aad7,new york
1246,1246,e63d92ef093bac25ffa62337298cbf88,hows it up there?
1247,1247,ded9ef64cb46955b5052980c33a3aad7,its freezing
1248,1248,e63d92ef093bac25ffa62337298cbf88,that sucks
1249,1249,e63d92ef093bac25ffa62337298cbf88,up here its just rainy
1250,1250,e63d92ef093bac25ffa62337298cbf88,like 50% of the time it rains.
1251,1251,e63d92ef093bac25ffa62337298cbf88,even in summer we get quite a bit of rain
1252,1252,ded9ef64cb46955b5052980c33a3aad7,word. ive never been to washington
1253,1253,e63d92ef093bac25ffa62337298cbf88,"its pretty nice,it doesnt get too hot or cold. and there are nohurricanes, tornadoes, earthquakes, tsunamis, dangerous animals"
1254,1254,e63d92ef093bac25ffa62337298cbf88,you cant really be harmed here lol
1255,1255,3244af430a853fe448b30443119f0144,hi
1256,1256,2fc862f3b889379008efb527b58831a8,hiiiiiii
1257,1257,2fc862f3b889379008efb527b58831a8,asl?
1258,1258,3244af430a853fe448b30443119f0144,20m
1259,1259,3244af430a853fe448b30443119f0144,u?
1260,1260,0a39f78bcb297ab0ebe8a29c28bfed89,planet: Brendan Eich: My JSConf.US Presentation &lt;http://brendaneich.com/2011/05/my-jsconf-us-presentation/&gt;
1261,1261,69b0d3dfe919a6b860a9fac82de52a7e,i am minting URL_MISMATCH_ERR exception code 19
1262,1262,a5c25649773fb80bee100804f1547700,plop
1263,1263,a7249565f480308e64f52a18cedf8978,twiddle
1264,1264,b2ffda25cfed2e1adeff06e4fb2f7901,twoddle
1265,1265,0a39f78bcb297ab0ebe8a29c28bfed89,bugmail: [Bug 11107] New: Make the expected rendering of datetime controls and number controls clearer &lt;http://lists.w3.org/Archives/Public/public-html-bugzilla/2010Oct/2769.html&gt;
1266,1266,fde4f752c2c270f135b694667b5f1d16,heyy
1267,1267,8dcd72b366d79324ac5758fa90dd49ab,Hello!!
1268,1268,8dcd72b366d79324ac5758fa90dd49ab,"Tell your secrets anonymously at AllYourSecrets.com . Have fun reading others, comment and rate them :) NO LOGIN REQUIRED :)"
1269,1269,0c127aff647b6d08e23b2ec7b023cf21,hey
1270,1270,8b45ff7f1029c2200e44162c98c6b633,hey
1271,1271,0c127aff647b6d08e23b2ec7b023cf21,asl?
1272,1272,8b45ff7f1029c2200e44162c98c6b633,15 f usa
1273,1273,0c127aff647b6d08e23b2ec7b023cf21,18m canada
1274,1274,b656c5829866130b3bec3c049227e176,Hey baby
1275,1275,56bf8b21815614247ca19e47f896f9ef,hey [:
1276,1276,56bf8b21815614247ca19e47f896f9ef,whatts poppin?
1277,1277,23aee7a792b4fcace63ca296878f7761,"So I was kicking this fat kid, right?"
1278,1278,23aee7a792b4fcace63ca296878f7761,"So I was milking my cat, right?"
1279,1279,23aee7a792b4fcace63ca296878f7761,"So I was smothering my grandmother in vanilla icing, right?"
1280,1280,23aee7a792b4fcace63ca296878f7761,"So I was playing with razor blades, right?"
1281,1281,d2e8692b78173d96bec003e02d0c196a,"_SiegeX, good day! how are you ="
1282,1282,d2e8692b78173d96bec003e02d0c196a,=? :)
1283,1283,7c6b6c70bf698a62027f427e79d4c508,has anyone ever heard of the iptables &quot;stealth&quot; module?
1284,1284,7c6b6c70bf698a62027f427e79d4c508,ipt_stealth
1285,1285,7c6b6c70bf698a62027f427e79d4c508,how can i use it
1286,1286,7c6b6c70bf698a62027f427e79d4c508,and what can that module do what a drop policy cannot?
1287,1287,c9dc8f929bf4750f3f29beeeb15b90eb,Hi
1288,1288,c9dc8f929bf4750f3f29beeeb15b90eb,Asl
1289,1289,468a636cb3ac0bdb6fef17f09793ab07,ima lesbian
1290,1290,fa176df4ebf82a4fe1fcaba89fb2d4e2,P
1291,1291,fa176df4ebf82a4fe1fcaba89fb2d4e2,A
1292,1292,fa176df4ebf82a4fe1fcaba89fb2d4e2,S
1293,1293,fa176df4ebf82a4fe1fcaba89fb2d4e2,T
1294,1294,fa176df4ebf82a4fe1fcaba89fb2d4e2,A
1295,1295,fa176df4ebf82a4fe1fcaba89fb2d4e2,?
1296,1296,2ab1248eeb450b9f776f0edb3a044891,hi
1297,1297,2ab1248eeb450b9f776f0edb3a044891,S
1298,1298,2ab1248eeb450b9f776f0edb3a044891,T
1299,1299,2ab1248eeb450b9f776f0edb3a044891,A
1300,1300,2ab1248eeb450b9f776f0edb3a044891,mootles
1301,1301,2ab1248eeb450b9f776f0edb3a044891,ffs
1302,1302,2ab1248eeb450b9f776f0edb3a044891,I was wondering when I&apos;d stumble across a pastaman
1303,1303,fa176df4ebf82a4fe1fcaba89fb2d4e2,you found one!
1304,1304,2ab1248eeb450b9f776f0edb3a044891,thread 404d btw
1305,1305,fa176df4ebf82a4fe1fcaba89fb2d4e2,but apparently for posting one thing about pasta they banned me
1306,1306,fa176df4ebf82a4fe1fcaba89fb2d4e2,=/
1307,1307,2ab1248eeb450b9f776f0edb3a044891,least it did for me
1308,1308,fa176df4ebf82a4fe1fcaba89fb2d4e2,same here
1309,1309,2ab1248eeb450b9f776f0edb3a044891,"i don&apos;t ever post, just lurk though, so i&apos;m not really broken up about it"
1310,1310,2ab1248eeb450b9f776f0edb3a044891,"i don&apos;t reallly have anything to say, so i keep quiet and try to avoid cancering it up"
1311,1311,fa176df4ebf82a4fe1fcaba89fb2d4e2,I usually just lurk too
1312,1312,fa176df4ebf82a4fe1fcaba89fb2d4e2,but like
1313,1313,2ab1248eeb450b9f776f0edb3a044891,"ugh, sidney crosby thread, i that makes me want to post"
1314,1314,fa176df4ebf82a4fe1fcaba89fb2d4e2,the one time I try to start a new thread after it 404s THATS when I get a screen saying &quot;you have a 2 week ban for spamming&quot;
1315,1315,fa176df4ebf82a4fe1fcaba89fb2d4e2,oh god what are they saying?
1316,1316,2ab1248eeb450b9f776f0edb3a044891,ouchh
1317,1317,2ab1248eeb450b9f776f0edb3a044891,post ban or completely gone?
1318,1318,fa176df4ebf82a4fe1fcaba89fb2d4e2,COMPLETELY gone
1319,1319,fa176df4ebf82a4fe1fcaba89fb2d4e2,i tried lurking
1320,1320,fa176df4ebf82a4fe1fcaba89fb2d4e2,can&apos;t do it
1321,1321,2ab1248eeb450b9f776f0edb3a044891,OP is and shall always be a huge faggot
1322,1322,2ab1248eeb450b9f776f0edb3a044891,talented but a whiny fag who throws temper tantrums
1323,1323,2ab1248eeb450b9f776f0edb3a044891,he also won a gold medal in diving
1324,1324,2ab1248eeb450b9f776f0edb3a044891,sucks man
1325,1325,2ab1248eeb450b9f776f0edb3a044891,ahahaa
1326,1326,2ab1248eeb450b9f776f0edb3a044891,"someone&apos;s posted a picture of a girl in a bra and panties, she&apos;s got &quot;Crosby is a&quot; with a big arrow pointing down"
1327,1327,2ab1248eeb450b9f776f0edb3a044891,"eh, least you got omegle to troll on"
1328,1328,2ab1248eeb450b9f776f0edb3a044891,"well, not always"
1329,1329,2ab1248eeb450b9f776f0edb3a044891,but be on
1330,1330,2ab1248eeb450b9f776f0edb3a044891,good luck man
1331,1331,66d7f435b17e95c7a9aa39b258c9639a,"So, I think this is a Java problem, but I'm running Ubuntu 6.06.1 and got Java through EasyUbuntu, and all the error boxes I can't Hide"
1332,1332,66d7f435b17e95c7a9aa39b258c9639a,"I have to shut down Azureus completely, then they disappear"
1333,1333,66d7f435b17e95c7a9aa39b258c9639a,It's a real pain
1334,1334,66d7f435b17e95c7a9aa39b258c9639a,How do I update iot from within Azureus?
1335,1335,66d7f435b17e95c7a9aa39b258c9639a,It's not doing it automaticaly
1336,1336,6bdaa8f3838e71ada5f3d7e1346a4042,hello
1337,1337,6bc7e8322b845d74772e58eb7e6b746b,hi
1338,1338,9d8be74841bdbed35fb2b79c048d17d6,"I've been having a problem on my computer, sometimes my computer freeze's up, then I get a message, missing operating system, and it's hard to get back into my computer, any idea's?"
1339,1339,673fe9d04085bd712ca964bad6585a70,heyy
1340,1340,fd9356ba388a24c66af5831339a52e08,due
1341,1341,fd9356ba388a24c66af5831339a52e08,dude
1342,1342,fd9356ba388a24c66af5831339a52e08,fuck you
1343,1343,fd9356ba388a24c66af5831339a52e08,"FUCK YOU
....................../´¯/)
....................,/¯../
.................../..../
............./´¯/&apos;...&apos;/´¯¯`·¸
........../&apos;/.../..../......./¨¯\
........(&apos;(...´...´.... ¯~/&apos;...&apos;)
.........\.................&apos;...../
..........&apos;&apos;...\.......... _.·´
............\..............(
..............\.............\..."
1344,1344,fd9356ba388a24c66af5831339a52e08,i love you
1345,1345,fd9356ba388a24c66af5831339a52e08,:D
1346,1346,673fe9d04085bd712ca964bad6585a70,i love you
1347,1347,673fe9d04085bd712ca964bad6585a70,hahhaha
1348,1348,673fe9d04085bd712ca964bad6585a70,hahaha
1349,1349,673fe9d04085bd712ca964bad6585a70,thatts fan ttitty tastic(:
1350,1350,673fe9d04085bd712ca964bad6585a70,do you have a PUSSY caat?
1351,1351,fd9356ba388a24c66af5831339a52e08,&lt;3
1352,1352,fd9356ba388a24c66af5831339a52e08,:)
1353,1353,fd9356ba388a24c66af5831339a52e08,:)
1354,1354,fd9356ba388a24c66af5831339a52e08,:)
1355,1355,fd9356ba388a24c66af5831339a52e08,:)
1356,1356,fd9356ba388a24c66af5831339a52e08,:)
1357,1357,fd9356ba388a24c66af5831339a52e08,:):):):):):):)
1358,1358,fd9356ba388a24c66af5831339a52e08,"FUCK YOU
....................../´¯/)
....................,/¯../
.................../..../
............./´¯/&apos;...&apos;/´¯¯`·¸
........../&apos;/.../..../......./¨¯\
........(&apos;(...´...´.... ¯~/&apos;...&apos;)
.........\.................&apos;...../
..........&apos;&apos;...\.......... _.·´
............\..............(
..............\.............\...newfag"
1359,1359,1cd7954c59916d773abbba57d7b50bf3,is there a way to pop a tooltip for input type=&quot;image&quot; ???
1360,1360,77194253ee065122d06a4a8fecbc35bd,`html input @ riczho
1361,1361,c95720c193df40ce1618d1b00b040b42,"riczho, html input: <a href=""http://www.w3.org/TR/html401/interact/forms.html#edef-INPUT"">http://www.w3.org/TR/html401/interact/forms.html#edef-INPUT</a>"
1362,1362,1cd7954c59916d773abbba57d7b50bf3,riczho no where they talk about tool tip text...
1363,1363,1cd7954c59916d773abbba57d7b50bf3,riczho for images
1364,1364,77194253ee065122d06a4a8fecbc35bd,"Yeah, I was just checking it myself."
1365,1365,77194253ee065122d06a4a8fecbc35bd,"Some browsers might put alt text in a tooltip, but I guess you'd probably need javascript for this."
1366,1366,1cd7954c59916d773abbba57d7b50bf3,ok thx
1367,1367,3c26b6648764f1ab4360aa71da5d760b,Try setting a title=&quot;&quot; .. though you've left now and probably wont see this message
1368,1368,77194253ee065122d06a4a8fecbc35bd,But the specs don't specify a title attrib for the &lt;input&gt; element.
1369,1369,3c26b6648764f1ab4360aa71da5d760b,"Yeah, but as it's an image input it would probably work :)"
1370,1370,77194253ee065122d06a4a8fecbc35bd,True.
1371,1371,3c26b6648764f1ab4360aa71da5d760b,"Might not validate, but so long as that's the only error, it's forgivable :-P"
1372,1372,1c7f00e4057d97c61c62ee266d1fa423,HEY
1373,1373,1c7f00e4057d97c61c62ee266d1fa423,GUESS WHO FUCKING STOPPED B Y MY HOUSE LAST NIGHT
1374,1374,1c7f00e4057d97c61c62ee266d1fa423,THE FUCKING FBI
1375,1375,1c7f00e4057d97c61c62ee266d1fa423,APPARENTLY BADA KILLED HIMSELF ON A SUICIDE BOMBING RUN IN IRAQ
1376,1376,1c7f00e4057d97c61c62ee266d1fa423,"he was a buddy of mine, a weird fellow"
1377,1377,1c7f00e4057d97c61c62ee266d1fa423,"i had auto accept on for downl,oads in my dcc settings"
1378,1378,1c7f00e4057d97c61c62ee266d1fa423,and when i would go to sleep he would send strange porn pictures
1379,1379,1c7f00e4057d97c61c62ee266d1fa423,i thought nothing of it
1380,1380,1c7f00e4057d97c61c62ee266d1fa423,come to find
1381,1381,1c7f00e4057d97c61c62ee266d1fa423,he had fucking suicide bombing plans writtne in the headers of the jpegs
1382,1382,1c7f00e4057d97c61c62ee266d1fa423,and i was supposed to join him on his fucking mission
1383,1383,76e7f1ba5315392b6c71e2d493da5c74,hey
1384,1384,4e940d2f7c4309561cd3a5795be5aedb,m or f
1385,1385,76e7f1ba5315392b6c71e2d493da5c74,asl?
1386,1386,ede74f5c4a151a239e1c7df860326a26,drop (select table_name from user_tables)
1387,1387,ede74f5c4a151a239e1c7df860326a26,how do I do that?
1388,1388,443a9547033ec9d695ae9d29e8df98b1,spool drop_tables.sql
1389,1389,443a9547033ec9d695ae9d29e8df98b1,select 'drop table '|| table_name ||' cascade;' from user_tables;
1390,1390,443a9547033ec9d695ae9d29e8df98b1,spool off
1391,1391,443a9547033ec9d695ae9d29e8df98b1,@drop_tables
1392,1392,443a9547033ec9d695ae9d29e8df98b1,may want to do &quot;set pages 0 feedback off&quot; first
1393,1393,231d6a7a6c981512175ff5044b477196,hello all
1394,1394,231d6a7a6c981512175ff5044b477196,"when converting a numeric to varchar, is there a reason i should choose to_char over cast?"
1395,1395,443a9547033ec9d695ae9d29e8df98b1,no
1396,1396,607c4806ca15b47dcc0effd779440d55,"adiamas: if you want it formatted, then yes"
1397,1397,231d6a7a6c981512175ff5044b477196,ahh.. but if i don't care about formatting then cast is fine?
1398,1398,607c4806ca15b47dcc0effd779440d55,yes
1399,1399,231d6a7a6c981512175ff5044b477196,you rock.. thank you :)
1400,1400,ede74f5c4a151a239e1c7df860326a26,hali: that's a hack coolz
1401,1401,6c1b239c0e2a843cfbb9726b2b528ca5,"hello, how can I convert a long type to char? I want to do something like &quot;select table_name || ',' || search_condition from user_constraints&quot; but it's not possible as search_condition is a long type, I have tried TO_CHAR but doesn't work"
1402,1402,ede74f5c4a151a239e1c7df860326a26,hingwah: it works
1403,1403,ede74f5c4a151a239e1c7df860326a26,"to_char(234324, 'dddddd') ?"
1404,1404,6c1b239c0e2a843cfbb9726b2b528ca5,"quag|work, you can try &quot;select to_char(search_condition) from user_constraints&quot;"
1405,1405,6c1b239c0e2a843cfbb9726b2b528ca5,"quag|work, anyway I got an answer from google already,thx"
1406,1406,ede74f5c4a151a239e1c7df860326a26,"select to_char(232,'999') from dual"
1407,1407,6c1b239c0e2a843cfbb9726b2b528ca5,"quag|work, long mean long raw, not long integer"
1408,1408,ede74f5c4a151a239e1c7df860326a26,ok i lose
1409,1409,6c1b239c0e2a843cfbb9726b2b528ca5,"quag|work, <a href=""http://asktom.oracle.com/pls/ask/f?p=4950"">http://asktom.oracle.com/pls/ask/f?p=4950</a>:8:::::F4950_P8_DISPLAYID:839298816582#10650725404823"
1410,1410,ede74f5c4a151a239e1c7df860326a26,no idea
1411,1411,75273e2d05e97198fa881ed7690ca760,question
1412,1412,75273e2d05e97198fa881ed7690ca760,?
1413,1413,75273e2d05e97198fa881ed7690ca760,may I use another schema's function?
1414,1414,607c4806ca15b47dcc0effd779440d55,"cguo: if you have access to it, yes"
1415,1415,607c4806ca15b47dcc0effd779440d55,schema.function_name(foo);
1416,1416,75273e2d05e97198fa881ed7690ca760,ic
1417,1417,75273e2d05e97198fa881ed7690ca760,thanks a lot:))
1418,1418,607c4806ca15b47dcc0effd779440d55,that works for most database objects
1419,1419,607c4806ca15b47dcc0effd779440d55,assuming the proper GRANTs have been done
1420,1420,75273e2d05e97198fa881ed7690ca760,"mm, let me try, it seems have grant"
